DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/08/2016,19:00,QUEENS,11417,40.6761136,-73.8488247,"(40.6761136, -73.8488247)",SUTTER AVENUE,88 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458784,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,19:00,QUEENS,11368,40.7381093,-73.8506363,"(40.7381093, -73.8506363)",,,109-17 HORACE HARDING EXPRESSWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458856,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,19:00,BROOKLYN,11220,40.6414758,-74.0210576,"(40.6414758, -74.0210576)",3 AVENUE,61 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459360,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,19:00,BRONX,10460,40.8452523,-73.8836982,"(40.8452523, -73.8836982)",,,2095 MOHEGAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458507,AMBULANCE,PASSENGER VEHICLE,,,
06/08/2016,18:58,BRONX,10471,40.906862,-73.904099,"(40.906862, -73.904099)",WEST 259 STREET,RIVERDALE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3459209,PASSENGER VEHICLE,,,,
06/08/2016,18:55,,,,,,WOODHAVEN BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458703,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
06/08/2016,18:55,MANHATTAN,10017,40.7487997,-73.969846,"(40.7487997, -73.969846)",EAST 42 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460125,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:50,,,,,,EAST 124 STREET,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458395,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:50,,,,,,WEST 91 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459068,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:50,,,,,,WEST 58 STREET,COLUMBUS CIRCLE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461891,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:50,QUEENS,11361,40.757647,-73.7735748,"(40.757647, -73.7735748)",45 DRIVE,OCEANIA STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458867,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:50,BRONX,10466,40.8978872,-73.8523101,"(40.8978872, -73.8523101)",,,1709 NEREID AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458492,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:45,,,,,,TARGEE STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:45,,,,,,CROSS BRONX EXPRESSWAY,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458475,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:45,QUEENS,11377,40.7499324,-73.9034479,"(40.7499324, -73.9034479)",37 AVENUE,59 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458813,BICYCLE,PASSENGER VEHICLE,,,
06/08/2016,18:45,MANHATTAN,10019,40.7647907,-73.9842822,"(40.7647907, -73.9842822)",WEST 54 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458345,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:40,QUEENS,11420,40.6825024,-73.8213038,"(40.6825024, -73.8213038)",109 AVENUE,120 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3458783,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:40,QUEENS,11433,40.7034517,-73.7835906,"(40.7034517, -73.7835906)",,,173-43 104 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458718,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:37,MANHATTAN,10029,40.7922458,-73.9462797,"(40.7922458, -73.9462797)",EAST 106 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,BRONX,10467,40.8845556,-73.8606504,"(40.8845556, -73.8606504)",,,747 EAST 221 STREET,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459183,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,BROOKLYN,11219,40.6250335,-74.0060953,"(40.6250335, -74.0060953)",BAY RIDGE AVENUE,12 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3459764,,,,,
06/08/2016,18:30,,,,,,VANWYCK EXPRESSWAY,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,,,,,,GATEWAY DRIVE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3471542,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,,,,,,FRANKLIN D ROOSEVELT DR,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458274,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,,,,,,FOREST AVENUE,WILLOW ROAD WEST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,,,,,,,908A,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459157,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:30,,,40.7295758,-73.8338215,"(40.7295758, -73.8338215)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458855,PASSENGER VEHICLE,,,,
06/08/2016,18:30,MANHATTAN,10017,40.7542505,-73.9689773,"(40.7542505, -73.9689773)",EAST 49 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459694,PASSENGER VEHICLE,,,,
06/08/2016,18:30,BROOKLYN,11215,40.6734869,-73.9729552,"(40.6734869, -73.9729552)",8 AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458623,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:56,,,,,,CROPSEY AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458535,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:50,BRONX,10451,40.8278116,-73.9259293,"(40.8278116, -73.9259293)",EAST 161 STREET,RIVER AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3457677,PASSENGER VEHICLE,,,,
06/08/2016,9:50,MANHATTAN,10016,40.7391617,-73.9768943,"(40.7391617, -73.9768943)",,,455 1 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458268,PASSENGER VEHICLE,,,,
06/08/2016,9:48,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457896,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:40,,,,,,PARK AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458391,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:40,,,,,,,,BROADWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,3458586,PASSENGER VEHICLE,,,,
06/08/2016,9:40,MANHATTAN,10029,40.7979446,-73.9421216,"(40.7979446, -73.9421216)",LEXINGTON AVE,E 115 ST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458392,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:35,BROOKLYN,11222,40.7320934,-73.9494529,"(40.7320934, -73.9494529)",PROVOST STREET,JAVA STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459452,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/08/2016,9:31,MANHATTAN,10037,40.8172821,-73.9385389,"(40.8172821, -73.9385389)",WEST 140 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457620,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,,,,,,EAST 34 STREET,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459021,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,,,40.644644,-74.0175605,"(40.644644, -74.0175605)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459357,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,QUEENS,11385,40.703477,-73.8998183,"(40.703477, -73.8998183)",68 ROAD,60 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,QUEENS,11367,40.740842,-73.8301149,"(40.740842, -73.8301149)",62 ROAD,136 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458098,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,QUEENS,11004,40.7526921,-73.7075014,"(40.7526921, -73.7075014)",269 STREET,76 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458748,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,BROOKLYN,11235,40.5755423,-73.964863,"(40.5755423, -73.964863)",BRIGHTON 2 STREET,BRIGHTWATER COURT,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458537,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,BROOKLYN,11220,40.6339615,-74.0147538,"(40.6339615, -74.0147538)",65 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459766,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:30,BROOKLYN,11209,40.6243201,-74.0247518,"(40.6243201, -74.0247518)",5 AVENUE,82 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459323,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,9:23,BROOKLYN,11223,40.606791,-73.9715056,"(40.606791, -73.9715056)",QUENTIN ROAD,EAST 2 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459739,MOTORCYCLE,PASSENGER VEHICLE,,,
06/08/2016,18:23,,,,,,JORALEMON STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458645,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:20,QUEENS,11422,40.6709379,-73.7354338,"(40.6709379, -73.7354338)",BROOKVILLE BOULEVARD,136 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458760,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:20,STATEN ISLAND,10304,40.6246807,-74.0817957,"(40.6246807, -74.0817957)",,,30 HUDSON STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458933,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:20,MANHATTAN,10036,40.7572508,-73.9838148,"(40.7572508, -73.9838148)",,,135 WEST 45 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458350,PASSENGER VEHICLE,MOTORCYCLE,,,
06/08/2016,18:17,MANHATTAN,10016,40.7398618,-73.9777349,"(40.7398618, -73.9777349)",MOUNT CARMEL PLACE,EAST 27 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3458272,MOTORCYCLE,,,,
06/08/2016,18:15,,,40.7475779,-73.7614602,"(40.7475779, -73.7614602)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458866,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:12,,,40.7666287,-73.8960403,"(40.7666287, -73.8960403)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:12,MANHATTAN,10019,40.7639242,-73.9741061,"(40.7639242, -73.9741061)",WEST 58 STREET,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3478198,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:11,BROOKLYN,11230,40.6193973,-73.9695659,"(40.6193973, -73.9695659)",OCEAN PARKWAY,AVENUE L,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459271,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:10,QUEENS,11432,40.7072929,-73.8042346,"(40.7072929, -73.8042346)",,,153-12 HILLSIDE AVENUE,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3458717,PASSENGER VEHICLE,BICYCLE,,,
06/08/2016,18:10,QUEENS,11417,40.6733759,-73.856488,"(40.6733759, -73.856488)",80 STREET,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458781,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:10,MANHATTAN,10007,40.7115348,-74.0104641,"(40.7115348, -74.0104641)",FULTON STREET,CHURCH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458240,VAN,PASSENGER VEHICLE,,,
06/08/2016,18:10,BROOKLYN,11217,40.6848568,-73.9780417,"(40.6848568, -73.9780417)",FLATBUSH AVENUE,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458650,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:06,,,,,,MAYFLOWER AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459160,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:06,,,,,,EAST 167 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458479,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458368,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,,,40.7639702,-73.7247824,"(40.7639702, -73.7247824)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458868,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,STATEN ISLAND,10314,40.6128547,-74.1259314,"(40.6128547, -74.1259314)",,,1869 VICTORY BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458931,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,MANHATTAN,10007,40.7119934,-74.0081015,"(40.7119934, -74.0081015)",BARCLAY STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460062,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,MANHATTAN,10004,40.7048944,-74.0173375,"(40.7048944, -74.0173375)",WEST STREET,BATTERY PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458239,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,BROOKLYN,11229,40.5948715,-73.9505542,"(40.5948715, -73.9505542)",OCEAN AVENUE,AVENUE W,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460493,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,BROOKLYN,11223,40.596369,-73.9715316,"(40.596369, -73.9715316)",VILLAGE ROAD EAST,VILLAGE ROAD NORTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459232,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,18:00,BROOKLYN,11203,40.6521766,-73.928474,"(40.6521766, -73.928474)",EAST 52 STREET,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459296,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:54,,,40.7752366,-73.8290196,"(40.7752366, -73.8290196)",,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3458830,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:50,,,40.7453864,-73.7687821,"(40.7453864, -73.7687821)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458790,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:50,,,,,,,BROOKLYN QUEENS EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458812,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:50,,,,,,,95I,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459154,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:50,MANHATTAN,10017,40.7497339,-73.9740683,"(40.7497339, -73.9740683)",EAST 41 STREET,QUEENS MIDTOWN TUNNEL EXIT,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460126,PASSENGER VEHICLE,BICYCLE,,,
06/08/2016,17:50,BROOKLYN,11209,40.6286484,-74.0259567,"(40.6286484, -74.0259567)",78 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459765,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:50,BRONX,10467,40.8797487,-73.8846612,"(40.8797487, -73.8846612)",JEROME AVENUE,MOSHOLU PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:47,BROOKLYN,11233,40.6793307,-73.9126247,"(40.6793307, -73.9126247)",,,92A HULL STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,3458593,PASSENGER VEHICLE,,,,
06/08/2016,17:45,,,,,,BROOKLYN AVENUE,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458619,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:45,,,,,,160 STREET,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3458716,PASSENGER VEHICLE,,,,
06/08/2016,17:45,QUEENS,11364,40.7455434,-73.7767918,"(40.7455434, -73.7767918)",FRANCIS LEWIS BOULEVARD,58 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458865,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:42,,,,,,,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458394,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
06/08/2016,17:40,QUEENS,11004,40.7373344,-73.7083194,"(40.7373344, -73.7083194)",HILLSIDE AVENUE,260 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3458763,PASSENGER VEHICLE,,,,
06/08/2016,17:40,MANHATTAN,10026,40.798243,-73.9524618,"(40.798243, -73.9524618)",WEST 110 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3468672,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:35,BROOKLYN,11234,40.5965113,-73.9078755,"(40.5965113, -73.9078755)",FLATBUSH AVENUE,SHORE PARKWAY,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3459257,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/08/2016,17:30,BRONX,10465,40.8231856,-73.8166553,"(40.8231856, -73.8166553)",THROGS NECK EXPRESSWAY,DEWEY AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3459156,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:30,,,,,,VETERANS ROAD WEST,ENGLEWOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3459673,PASSENGER VEHICLE,,,,
06/08/2016,17:30,,,,,,COOPER AVENUE,80 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458728,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:30,BROOKLYN,11226,40.6466293,-73.9556509,"(40.6466293, -73.9556509)",TILDEN AVENUE,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459310,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:30,BROOKLYN,11226,40.6508071,-73.9495721,"(40.6508071, -73.9495721)",NOSTRAND AVENUE,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459308,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:30,BRONX,10474,40.8138322,-73.8936336,"(40.8138322, -73.8936336)",BARRY STREET,WORTHEN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3458453,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:26,QUEENS,11004,40.7480206,-73.7053709,"(40.7480206, -73.7053709)",267 STREET,79 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:25,,,,,,MAJOR DEEGAN EXPRESSWAY,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458448,PASSENGER VEHICLE,,,,
06/08/2016,17:25,MANHATTAN,10004,40.7051643,-74.0098392,"(40.7051643, -74.0098392)",BEAVER STREET,WILLIAM STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458238,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:20,,,,,,WEST 95 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459069,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:20,,,,,,EASTERN PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458590,PASSENGER VEHICLE,,,,
06/08/2016,17:20,,,,,,CROSS ISLAND PARKWAY,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458762,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:20,,,40.6304283,-73.8859266,"(40.6304283, -73.8859266)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458569,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:15,,,,,,MADISON AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459704,,,,,
06/08/2016,17:15,,,40.7139775,-73.9530878,"(40.7139775, -73.9530878)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458690,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:15,MANHATTAN,10016,40.7482467,-73.9762885,"(40.7482467, -73.9762885)",EAST 38 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459015,PASSENGER VEHICLE,,,,
06/08/2016,17:14,QUEENS,11356,40.7859324,-73.8475354,"(40.7859324, -73.8475354)",,,120-14 14 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458826,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:11,,,,,,,,MADISON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458384,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:10,BRONX,10475,40.8794217,-73.8366062,"(40.8794217, -73.8366062)",DEREIMER AVENUE,TILLOTSON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3458491,PASSENGER VEHICLE,,,,
06/08/2016,17:07,STATEN ISLAND,10314,40.6083991,-74.1162134,"(40.6083991, -74.1162134)",,,482 SLOSSON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:05,,,,,,BAILEY AVENUE,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,3459208,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/08/2016,17:05,,,,,,,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3462743,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
06/08/2016,17:05,BROOKLYN,11235,40.5889349,-73.9455323,"(40.5889349, -73.9455323)",EAST 24 STREET,AVENUE Z,,1,0,1,0,0,0,0,0,Unspecified,,,,,3459231,VAN,,,,
06/08/2016,17:05,,,,,,,,2975 RICHMOND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458939,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:05,MANHATTAN,10013,40.7151749,-73.9987483,"(40.7151749, -73.9987483)",,,42 MOTT STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:02,MANHATTAN,10035,40.7979404,-73.929596,"(40.7979404, -73.929596)",,,90 PALADINO AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458393,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:00,,,,,,WEST 136 STREET,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3458429,PASSENGER VEHICLE,,,,
06/08/2016,17:00,,,,,,BROADWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:00,,,40.8537088,-73.8718573,"(40.8537088, -73.8718573)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458524,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2016,17:00,,,40.7889072,-73.9376437,"(40.7889072, -73.9376437)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458383,MOTORCYCLE,PASSENGER VEHICLE,,,
06/08/2016,17:00,QUEENS,11434,40.6789177,-73.7595002,"(40.6789177, -73.7595002)",,,132-20 MERRICK BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459617,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
